底,O
座,O
当,O
时,O
可,O
能,O
因,O
为,O
冬,O
天,O
热,O
胀,O
冷,O
缩,O
，,O
有,O
点,O
问,O
题,O
，,O
店,O
家,O
立,O
马,O
给,O
处,O
理,O
了,O
，,O
很,O
不,B-SEN
错,I-SEN
,
以,O
前,O
在,O
商,O
场,O
买,O
过,O
，,O
觉,B-ASP
得,I-ASP
很,B-SEN
好,I-SEN
用,O
，,O
现,O
在,O
用,O
来,O
过,B-SEN
敏,I-SEN
，,O
怀,O
疑,O
假,B-SEN
的,O
。,O
,
可,O
能,O
我,O
是,O
油,O
性,O
头,B-ASP
发,I-ASP
吧,O
，,O
洗,O
的,O
时,O
候,O
头,B-ASP
发,I-ASP
都,O
搓,O
不,O
动,O
，,O
泡,O
沫,O
基,O
本,O
没,O
有,O
。,O
想,O
想,O
反,O
正,O
头,B-ASP
发,I-ASP
也,O
不,B-SEN
脏,I-SEN
，,O
温,B-SEN
和,I-SEN
就,O
好,B-SEN
。,O
,
用,O
了,O
几,O
天,O
才,O
来,O
评,O
价,O
，,O
老,O
婆,O
很,O
喜,B-SEN
欢,I-SEN
追,O
评,O
,
不,B-SEN
错,I-SEN
，,O
声,B-ASP
音,I-ASP
很,B-SEN
小,I-SEN
，,O
用,B-ASP
水,I-ASP
也,O
不,B-SEN
多,I-SEN
,
悲,B-SEN
剧,I-SEN
，,O
竟,O
然,O
充,B-SEN
不,I-SEN
进,I-SEN
去,I-SEN
电,O
，,O
买,O
来,O
有,O
毛,O
用,O
，,O
差,B-SEN
评,I-SEN
，,O
差,B-SEN
评,I-SEN
，,O
差,B-SEN
评,I-SEN
！,O
！,O
！,O
,
物,B-ASP
流,I-ASP
速,I-ASP
度,I-ASP
很,B-SEN
快,I-SEN
，,O
东,B-ASP
西,I-ASP
很,B-SEN
好,I-SEN
用,O
,
好,B-SEN
，,O
非,O
常,O
实,B-SEN
惠,I-SEN
吧,O
,
朋,O
友,O
买,O
了,O
瓶,B-ASP
1,O
5,O
元,O
的,O
等,O
待,O
香,B-SEN
水,O
，,O
也,O
是,O
花,O
果,O
香,B-SEN
调,O
的,O
，,O
给,O
人,O
感,B-ASP
觉,I-ASP
才,O
像,O
是,O
进,O
口,O
的,O
。,O
这,O
个,O
E,O
l,O
i,O
z,O
a,O
b,O
e,O
t,O
h,O
A,O
r,O
d,O
e,O
n,O
才,O
像,O
是,O
国,O
产,O
的,O
。,O
唉,O
，,O
大,B-SEN
失,I-SEN
所,I-SEN
望,I-SEN
。,O
和,O
以,O
前,O
网,O
上,O
买,O
的,O
那,O
瓶,B-ASP
1,O
0,O
元,O
假,B-SEN
冒,I-SEN
古,O
龙,O
用,O
起,O
来,O
感,B-ASP
觉,I-ASP
差,B-SEN
不,I-SEN
多,I-SEN
。,O
和,O
印,O
象,O
中,O
的,O
绿,O
茶,O
味,O
基,O
本,O
不,O
搭,O
边,O
嘞,O
。,O
个,O
人,O
感,B-ASP
觉,I-ASP
而,O
已,O
,
空,O
烤,O
冒,O
姻,O
吓,O
死,O
我,O
了,O
。,O
而,O
且,O
还,O
有,O
气,O
味,O
呢,O
，,O
几,O
分,O
钟,O
后,O
就,O
好,B-SEN
了,O
，,O
烤,O
蛋,O
糕,O
时,O
间,O
控,B-ASP
制,I-ASP
不,B-SEN
好,I-SEN
,
收,O
到,O
的,O
商,O
底,O
有,O
个,O
大,O
坑,O
，,O
明,B-SEN
显,I-SEN
凹,O
回,O
去,O
了,O
，,O
还,O
有,O
瓶,O
身,O
表,B-ASP
面,I-ASP
有,O
明,B-SEN
显,I-SEN
划,O
痕,O
，,O
唉,O
，,O
这,O
好,O
像,O
都,O
不,O
能,O
退,O
货,O
。,O
太,O
坑,B-SEN
人,I-SEN
了,O
！,O
,
是,O
机,O
械,O
版,O
的,O
功,B-ASP
能,I-ASP
不,B-SEN
多,I-SEN
但,O
是,O
价,B-ASP
格,I-ASP
实,B-SEN
惠,I-SEN
还,O
节,B-SEN
能,I-SEN
,
京,B-ASP
东,I-ASP
现,O
在,O
这,O
么,O
烂,B-SEN
了,O
吗,O
，,O
看,O
见,O
好,B-SEN
评,I-SEN
才,O
买,O
的,O
没,O
有,O
想,O
到,O
买,O
来,O
是,O
烂,B-SEN
的,O
发,O
个,O
烂,B-SEN
货,I-SEN
，,O
不,O
是,O
检,O
验,O
了,O
的,O
吗,O
？,O
如,O
果,O
可,O
以,O
我,O
一,O
颗,O
心,O
都,O
不,O
给,O
，,O
差,B-SEN
，,O
差,B-SEN
，,O
差,B-SEN
，,O
大,O
家,O
看,O
看,O
吧,O
，,O
不,O
要,O
再,O
来,O
买,O
了,O
，,O
骗,O
子,O
，,O
骗,O
子,O
，,O
骗,O
子,O
,
回,O
去,O
用,O
的,O
时,O
候,O
打,O
开,O
一,O
看,O
，,O
已,O
经,O
让,O
人,O
拆,B-SEN
过,I-SEN
了,O
还,O
用,O
了,O
一,O
些,O
心,B-ASP
里,I-ASP
不,B-SEN
舒,I-SEN
服,I-SEN
,
风,B-ASP
还,O
是,O
挺,B-SEN
大,I-SEN
的,O
，,O
就,O
是,O
吹,O
着,O
响,B-ASP
声,I-ASP
挺,B-SEN
大,I-SEN
，,O
没,O
有,O
美,B-ASP
的,I-ASP
的,O
安,B-SEN
静,I-SEN
，,O
整,B-ASP
体,I-ASP
还,B-SEN
可,I-SEN
以,I-SEN
，,O
遥,O
控,O
也,O
不,O
送,O
个,O
电,O
池,O
的,O
,
老,O
人,O
用,B-ASP
着,I-ASP
很,B-SEN
好,I-SEN
,
不,B-SEN
好,I-SEN
特,O
别,O
不,B-SEN
好,I-SEN
,
赶,O
上,O
京,O
东,O
的,O
促,O
销,O
，,O
又,O
走,O
了,O
补,O
贴,O
，,O
快,B-ASP
递,I-ASP
哥,O
哥,O
也,O
很,O
尽,B-SEN
责,I-SEN
，,O
貌,O
似,O
非,O
常,O
完,B-SEN
美,I-SEN
！,O
但,O
是,O
但,O
是,O
但,O
是,O
第,O
一,O
次,O
用,O
就,O
出,O
现,O
了,O
不,O
存,O
水,O
的,O
情,O
况,O
，,O
就,O
是,O
一,O
边,O
进,O
水,O
，,O
一,O
边,O
排,O
水,O
，,O
浪,B-SEN
费,I-SEN
了,O
n,O
多,O
水,O
，,O
打,O
客,O
服,O
，,O
上,O
门,O
修,O
好,O
，,O
我,O
不,O
在,O
家,O
，,O
老,O
妈,O
也,O
没,O
说,O
清,O
楚,O
怎,O
么,O
修,O
好,O
的,O
，,O
只,O
说,O
有,O
可,O
能,O
堵,O
了,O
，,O
第,O
一,O
次,O
用,O
就,O
堵,O
了,O
么,O
？,O
？,O
？,O
修,O
好,O
当,O
然,O
最,B-SEN
好,I-SEN
，,O
继,O
续,O
用,O
嘛,O
，,O
这,O
么,O
大,O
东,B-ASP
西,I-ASP
也,O
不,B-SEN
好,I-SEN
退,O
啊,O
，,O
用,O
起,O
来,O
才,O
发,O
现,O
，,O
力,O
度,O
真,O
的,O
太,O
小,O
了,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
每,O
次,O
要,O
选,O
到,O
特,O
大,O
，,O
但,O
感,B-ASP
觉,I-ASP
也,B-SEN
好,I-SEN
无,B-SEN
力,I-SEN
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
谁,O
让,O
老,O
人,O
们,O
就,O
喜,B-SEN
欢,I-SEN
波,O
轮,O
款,O
呢,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
,
很,O
不,B-SEN
好,I-SEN
用,I-SEN
，,O
洗,O
完,O
头,O
很,B-SEN
痒,I-SEN
，,O
还,O
长,B-SEN
头,B-ASP
皮,I-ASP
屑,I-ASP
，,O
还,O
拿,O
大,O
一,O
瓶,O
，,O
浪,B-SEN
费,I-SEN
啊,O
,
还,O
不,O
如,O
洗,B-ASP
面,I-ASP
奶,I-ASP
干,B-SEN
净,I-SEN
，,O
味,B-ASP
道,I-ASP
也,O
一,B-SEN
般,I-SEN
。,O
挺,O
失,B-SEN
望,I-SEN
。,O
,
用,O
了,O
几,O
天,O
才,O
过,O
来,O
评,O
价,O
的,O
，,O
手,O
机,O
用,B-ASP
着,I-ASP
不,B-SEN
错,I-SEN
，,O
屏,B-ASP
幕,I-ASP
清,B-SEN
晰,I-SEN
，,O
反,O
应,O
速,O
度,O
快,O
，,O
手,B-ASP
感,I-ASP
不,B-SEN
错,I-SEN
，,O
值,B-SEN
得,I-SEN
推,B-SEN
荐,I-SEN
,
很,B-SEN
差,I-SEN
，,O
做,B-ASP
工,I-ASP
太,B-SEN
差,I-SEN
，,O
不,B-SEN
值,I-SEN
这,O
个,O
价,B-ASP
钱,I-ASP
，,O
上,O
当,O
了,O
，,O
呼,O
吁,O
别,O
人,O
勿,O
买,O
，,O
谁,O
买,O
谁,O
后,B-SEN
悔,I-SEN
,
给,O
妈,O
妈,O
买,O
的,O
，,O
妈,O
妈,O
很,O
满,B-SEN
意,I-SEN
。,O
不,O
过,O
我,O
不,O
在,O
家,O
，,O
没,O
有,O
图,O
片,O
~,O
之,O
前,O
在,O
苏,O
宁,O
买,O
过,O
好,O
几,O
次,O
东,O
西,O
了,O
，,O
自,B-ASP
营,I-ASP
的,O
还,O
是,O
很,O
值,B-SEN
得,I-SEN
信,B-SEN
赖,I-SEN
的,O
，,O
希,O
望,O
优,O
惠,O
更,O
多,O
一,O
点,O
，,O
会,O
一,O
直,O
支,O
持,O
苏,O
宁,O
的,O
~,O
,
膏,B-ASP
体,I-ASP
细,B-SEN
腻,I-SEN
，,O
皮,O
肤,O
感,B-ASP
觉,I-ASP
倒,O
是,O
不,B-SEN
错,I-SEN
，,O
可,O
是,O
抹,O
上,O
后,O
刺,O
激,O
眼,B-ASP
睛,I-ASP
，,O
导,O
致,O
一,O
整,O
天,O
眼,B-ASP
睛,I-ASP
都,O
不,B-SEN
舒,I-SEN
服,I-SEN
。,O
,
已,O
经,O
安,B-ASP
装,I-ASP
好,B-SEN
，,O
客,B-ASP
服,I-ASP
很,O
贴,B-SEN
心,I-SEN
讲,O
解,O
，,O
安,B-ASP
装,I-ASP
师,I-ASP
傅,I-ASP
和,O
敬,B-SEN
业,I-SEN
详,B-SEN
细,I-SEN
给,O
讲,O
了,O
遍,O
说,B-ASP
明,I-ASP
，,O
送,B-ASP
货,I-ASP
也,O
很,O
神,B-SEN
速,I-SEN
，,O
还,O
没,O
约,O
安,B-ASP
装,I-ASP
，,O
客,B-ASP
服,I-ASP
就,O
先,O
联,O
系,O
我,O
，,O
整,O
个,O
服,O
真,O
的,O
很,O
到,B-SEN
位,I-SEN
，,O
宝,O
宝,O
衣,O
服,O
洗,B-ASP
了,O
很,B-SEN
多,I-SEN
遍,O
，,O
干,B-SEN
净,I-SEN
快,B-SEN
速,I-SEN
，,O
很,B-SEN
棒,I-SEN
,
据,O
装,O
修,O
师,O
傅,O
反,O
映,O
，,O
这,O
是,O
假,B-SEN
货,I-SEN
！,O
,
给,O
妈,O
妈,O
买,O
的,O
，,O
挺,B-SEN
好,I-SEN
的,O
追,O
评,O
挺,B-SEN
好,I-SEN
用,O
的,O
,
包,B-ASP
装,I-ASP
有,O
漏,B-SEN
,
质,B-ASP
量,I-ASP
超,O
级,O
差,B-SEN
，,O
差,B-SEN
评,I-SEN
，,O
差,B-SEN
评,I-SEN
,
应,O
该,O
是,O
正,B-SEN
品,I-SEN
吧,O
，,O
效,O
果,O
是,O
达,O
到,O
了,O
,
挺,B-SEN
好,I-SEN
用,O
的,O
，,O
比,O
那,O
些,O
小,O
牌,B-ASP
子,I-ASP
的,O
精,B-SEN
致,I-SEN
许,O
多,O
，,O
而,O
且,O
价,B-ASP
格,I-ASP
也,O
不,B-SEN
算,I-SEN
贵,I-SEN
，,O
粉,O
粉,O
的,O
很,O
漂,B-SEN
亮,I-SEN
,
虽,O
然,O
是,O
送,O
的,O
，,O
但,O
是,O
感,B-ASP
觉,I-ASP
一,O
点,O
都,O
不,B-SEN
值,I-SEN
1,O
9,O
9,O
，,O
牛,O
皮,O
吹,O
太,O
大,O
了,O
,
物,B-ASP
流,I-ASP
很,B-SEN
快,I-SEN
，,O
用,B-ASP
起,I-ASP
来,I-ASP
还,B-SEN
可,I-SEN
以,I-SEN
声,B-ASP
音,I-ASP
不,B-SEN
很,I-SEN
大,I-SEN
！,O
,
产,B-ASP
品,I-ASP
一,B-SEN
般,I-SEN
，,O
凑,B-SEN
合,I-SEN
用,O
吧,O
,
是,O
小,B-ASP
米,I-ASP
正,B-SEN
品,I-SEN
，,O
内,O
置,O
2,O
G,O
内,O
存,O
和,O
1,O
6,O
G,O
机,O
身,O
存,O
储,O
空,O
间,O
，,O
使,B-ASP
用,I-ASP
非,O
常,O
流,B-SEN
畅,I-SEN
。,O
5,O
英,O
寸,O
的,O
显,O
示,O
屏,O
，,O
打,B-ASP
游,I-ASP
戏,I-ASP
流,B-SEN
畅,I-SEN
刷,O
机,O
党,O
随,B-SEN
意,I-SEN
，,O
总,O
之,O
超,O
一,O
流,O
,
这,O
款,O
耳,B-ASP
机,I-ASP
大,O
概,O
是,O
最,O
适,B-SEN
合,I-SEN
我,O
一,O
加,O
五,O
手,O
机,O
的,O
耳,B-ASP
机,I-ASP
。,O
俗,O
话,O
说,O
好,B-SEN
马,O
配,O
好,B-SEN
鞍,O
，,O
就,O
是,O
这,O
么,O
个,O
道,O
理,O
。,O
这,O
款,O
耳,B-ASP
机,I-ASP
在,O
一,O
加,O
手,O
机,O
上,O
有,O
音,B-ASP
质,I-ASP
加,O
成,O
。,O
颜,B-ASP
值,I-ASP
还,O
不,B-SEN
错,I-SEN
，,O
音,B-ASP
质,I-ASP
也,O
不,B-SEN
错,I-SEN
。,O
最,O
主,O
要,O
做,B-ASP
工,I-ASP
很,B-SEN
好,I-SEN
。,O
不,O
要,O
太,O
挑,O
剔,O
的,O
耳,O
朵,O
，,O
这,O
款,O
耳,B-ASP
机,I-ASP
就,O
很,O
适,B-SEN
合,I-SEN
你,O
。,O
,
我,O
感,B-ASP
觉,I-ASP
不,B-SEN
太,I-SEN
好,I-SEN
用,O
，,O
用,O
了,O
头,O
发,O
还,O
是,O
有,O
点,O
卷,O
的,O
,
跟,O
袋,O
装,O
的,O
一,O
两,O
块,O
的,O
擦,O
手,B-ASP
的,O
差,B-SEN
不,I-SEN
多,I-SEN
，,O
味,B-ASP
道,I-ASP
还,B-SEN
好,I-SEN
,
谁,O
买,O
谁,O
后,B-SEN
悔,I-SEN
垃,B-SEN
圾,I-SEN
一,O
笔,O
还,O
这,O
么,O
贵,B-SEN
,
满,B-SEN
意,I-SEN
了,O
不,B-SEN
错,I-SEN
哈,O
哈,O
,
不,B-SEN
错,I-SEN
暂,O
时,O
没,O
有,O
不,O
好,O
的,O
地,O
方,O
,
说,B-ASP
明,I-ASP
书,I-ASP
一,O
团,O
混,B-SEN
乱,I-SEN
，,O
真,O
不,O
知,O
道,O
这,O
种,O
产,O
品,O
如,O
何,O
过,O
质,O
检,O
的,O
，,O
浪,B-SEN
费,I-SEN
了,O
我,O
三,O
个,O
蛋,O
，,O
根,O
本,O
煮,O
不,O
熟,O
。,O
其,O
他,O
大,O
品,O
牌,O
不,O
做,O
煮,O
蛋,O
机,O
看,O
来,O
是,O
有,O
原,O
因,O
的,O
。,O
,
包,B-ASP
装,I-ASP
很,B-SEN
差,I-SEN
，,O
乱,B-SEN
七,I-SEN
八,I-SEN
糟,I-SEN
的,O
，,O
东,B-ASP
西,I-ASP
装,O
的,O
也,O
不,B-SEN
满,I-SEN
呢,O
，,O
原,O
来,O
买,O
的,O
装,O
的,O
挺,O
满,O
的,O
，,O
这,O
回,O
差,B-SEN
好,O
多,O
…,O
…,O
另,O
外,O
，,O
怎,O
么,O
辨,O
别,O
真,O
伪,O
呢,O
？,O
也,O
没,O
有,O
防,O
伪,O
标,O
志,O
，,O
也,O
没,O
说,O
怎,O
么,O
查,O
呢,O
？,O
,
也,O
许,O
是,O
我,O
的,O
头,O
发,O
颜,B-ASP
色,I-ASP
太,O
深,B-SEN
，,O
当,O
初,O
我,O
是,O
单,O
纯,O
的,O
看,O
到,O
包,O
装,O
盒,O
上,O
的,O
效,O
果,O
图,O
才,O
买,O
的,O
，,O
以,O
为,O
染,O
了,O
之,O
后,O
就,O
应,O
该,O
就,O
是,O
那,O
个,O
样,O
子,O
，,O
但,O
收,O
到,O
东,O
西,O
一,O
看,O
，,O
上,O
面,O
说,O
着,O
色,O
效,O
果,O
因,O
现,O
有,O
发,O
色,O
决,O
定,O
，,O
所,O
以,O
在,O
我,O
严,B-SEN
格,I-SEN
按,O
照,O
说,B-ASP
明,I-ASP
书,I-ASP
染,O
完,O
之,O
后,O
，,O
出,O
来,O
的,O
效,O
果,O
基,O
本,O
上,O
跟,O
之,O
前,O
没,O
什,O
么,O
区,O
别,O
。,O
还,O
是,O
一,O
样,O
的,O
黑,O
色,O
。,O
想,O
来,O
染,O
头,O
发,O
多,O
少,O
会,O
伤,O
发,O
质,O
吧,O
，,O
又,O
花,O
了,O
钱,O
吧,O
，,O
但,O
是,O
根,O
本,O
没,O
有,O
达,O
到,O
预,O
期,O
效,O
果,O
，,O
这,O
让,O
我,O
很,O
无,B-SEN
语,I-SEN
，,O
感,O
觉,O
自,O
己,O
花,O
了,O
冤,O
枉,O
钱,O
找,O
罪,O
受,O
。,O
。,O
。,O
。,O
所,O
以,O
如,O
果,O
你,O
是,O
买,O
来,O
遮,O
白,O
发,O
这,O
个,O
或,O
许,O
还,B-SEN
可,I-SEN
以,I-SEN
，,O
但,O
是,O
如,O
果,O
想,O
换,O
个,O
发,O
色,O
，,O
这,O
款,O
巨,O
不,B-SEN
推,I-SEN
荐,I-SEN
了,O
。,O
,
挺,B-SEN
香,I-SEN
绿,O
豆,O
的,O
，,O
很,O
喜,B-SEN
欢,I-SEN
，,O
洗,B-ASP
得,I-ASP
很,O
清,B-SEN
爽,I-SEN
,
电,O
池,O
续,B-ASP
航,I-ASP
:,O
续,B-ASP
航,I-ASP
海,O
可,B-SEN
以,I-SEN
运,O
行,O
速,O
度,O
:,O
特,O
别,O
卡,B-SEN
，,O
根,O
本,O
不,B-SEN
值,I-SEN
七,O
百,O
多,O
，,O
送,O
来,O
的,O
手,B-ASP
机,I-ASP
都,O
比,O
这,O
个,O
好,B-SEN
拍,O
照,O
效,O
果,O
:,O
像,B-ASP
素,I-ASP
一,B-SEN
般,I-SEN
显,O
示,O
效,O
果,O
:,O
非,O
常,O
一,B-SEN
般,I-SEN
总,O
结,O
:,O
不,B-SEN
值,I-SEN
这,O
个,O
价,B-ASP
，,O
不,O
建,O
议,O
买,O
，,O
信,B-ASP
号,I-ASP
特,O
别,O
的,O
差,B-SEN
追,O
评,O
,
洗,B-ASP
的,O
干,B-SEN
净,I-SEN
，,O
又,O
不,O
会,O
太,O
干,O
，,O
挺,B-SEN
好,I-SEN
,
专,B-SEN
业,I-SEN
的,O
就,O
是,O
不,O
一,O
样,O
，,O
音,O
质,O
相,O
当,O
好,O
啊,O
，,O
关,O
键,O
价,B-ASP
钱,I-ASP
还,O
不,B-SEN
贵,I-SEN
，,O
值,O
,
一,O
买,O
回,O
来,O
盖,B-ASP
子,I-ASP
就,O
是,O
坏,B-SEN
的,O
，,O
用,O
起,O
来,O
没,O
感,B-ASP
觉,I-ASP
什,O
么,O
好,B-SEN
，,O
不,O
知,O
道,O
是,O
不,O
是,O
假,B-SEN
货,I-SEN
。,O
还,O
不,O
送,O
货,O
上,O
门,O
。,O
就,O
买,O
这,O
一,O
次,O
，,O
下,O
次,O
绝,O
对,O
不,O
选,O
择,O
该,O
网,O
站,O
。,O
,
垃,B-SEN
圾,I-SEN
玩,O
意,O
才,O
装,O
了,O
没,O
几,O
分,O
钟,O
就,O
点,O
不,O
亮,O
,
挺,B-SEN
好,I-SEN
的,O
，,O
老,O
婆,O
还,O
比,O
较,O
喜,B-SEN
欢,I-SEN
,
朋,O
友,O
推,B-SEN
荐,I-SEN
的,O
，,O
说,O
是,O
正,B-SEN
品,I-SEN
，,O
服,B-ASP
用,I-ASP
效,I-ASP
果,I-ASP
蛮,B-SEN
好,I-SEN
的,O
，,O
价,O
格,O
也,O
比,O
实,B-ASP
体,I-ASP
店,I-ASP
便,B-SEN
宜,I-SEN
多,O
了,O
，,O
店,B-ASP
家,I-ASP
服,I-ASP
务,I-ASP
很,O
热,B-SEN
情,I-SEN
，,O
吃,O
完,O
再,O
来,O
你,O
家,O
。,O
。,O
,
脸,O
上,O
涂,O
抹,O
的,O
还,O
是,O
没,O
什,O
么,O
效,O
果,O
，,O
不,O
过,O
价,O
钱,O
还,O
是,O
摆,O
在,O
这,O
，,O
好,B-SEN
货,B-ASP
不,B-SEN
便,I-SEN
宜,I-SEN
,
一,B-SEN
般,I-SEN
，,O
有,O
点,O
差,B-SEN
,
追,O
评,O
宝,B-ASP
贝,I-ASP
很,B-SEN
好,I-SEN
，,O
还,O
有,O
好,O
多,O
赠,O
品,O
，,O
谢,O
谢,O
卖,O
家,O
,
希,O
望,O
赠,B-ASP
品,I-ASP
也,O
是,O
好,B-SEN
质,O
量,O
的,O
,
真,O
的,O
很,B-SEN
好,I-SEN
！,O
塑,O
料,O
一,O
点,O
味,O
道,O
都,O
没,O
有,O
！,O
给,O
小,O
孩,O
子,O
玩,O
很,O
放,B-SEN
心,I-SEN
！,O
,
一,O
点,O
都,O
不,B-SEN
好,I-SEN
用,I-SEN
，,O
还,O
容,B-SEN
易,I-SEN
烫,B-SEN
到,O
手,O
,
小,B-SEN
巧,I-SEN
可,B-SEN
爱,I-SEN
，,O
效,B-ASP
率,I-ASP
不,B-SEN
错,I-SEN
，,O
7,O
-,O
1,O
0,O
分,O
钟,O
就,O
熟,O
了,O
，,O
自,O
动,O
跳,O
闸,O
。,O
,
还,B-SEN
可,I-SEN
以,I-SEN
。,O
。,O
。,O
。,O
。,O
。,O
。,O
。,O
。,O
。,O
。,O
。,O
,
用,O
了,O
几,O
天,O
才,O
来,O
评,O
价,O
，,O
快,B-ASP
递,I-ASP
不,B-SEN
错,I-SEN
，,O
手,O
机,O
运,B-ASP
行,I-ASP
还,B-SEN
好,I-SEN
，,O
就,O
是,O
电,B-ASP
池,I-ASP
不,B-SEN
耐,I-SEN
用,I-SEN
，,O
充,O
满,O
一,O
次,O
用,O
不,O
了,O
一,O
天,O
，,O
我,O
不,O
玩,O
游,O
戏,O
也,O
不,O
看,O
视,O
频,O
（,O
微,O
信,O
里,O
的,O
看,O
）,O
,
这,O
个,O
电,B-ASP
池,I-ASP
一,B-SEN
般,I-SEN
，,O
电,B-ASP
力,I-ASP
不,B-SEN
持,I-SEN
久,I-SEN
，,O
放,O
着,O
时,B-ASP
间,I-ASP
长,B-SEN
就,O
没,O
电,O
,
一,O
直,O
显,B-ASP
示,I-ASP
密,O
码,O
不,B-SEN
正,I-SEN
确,I-SEN
无,O
法,O
登,O
录,O
网,O
站,O
,
还,B-SEN
行,I-SEN
，,O
用,O
了,O
几,O
天,O
没,O
什,O
么,O
,
用,O
了,O
2,O
次,O
，,O
都,O
是,O
脸,O
洗,B-ASP
不,B-SEN
干,I-SEN
净,I-SEN
，,O
只,O
能,O
扔,O
了,O
。,O
,
用,O
着,O
觉,B-ASP
得,I-ASP
很,B-SEN
好,I-SEN
。,O
。,O
。,O
泡,B-ASP
沫,I-ASP
很,O
细,B-SEN
腻,I-SEN
,
什,O
么,O
垃,B-SEN
圾,I-SEN
东,B-ASP
西,I-ASP
，,O
自,O
己,O
都,O
全,O
部,O
扔,O
了,O
,
相,O
当,O
好,O
。,O
习,O
惯,O
了,O
用,O
v,B-ASP
i,I-ASP
v,I-ASP
o,I-ASP
一,O
直,O
信,B-SEN
赖,I-SEN
。,O
,
给,O
老,O
公,O
买,O
的,O
，,O
老,O
公,O
说,O
不,B-SEN
怎,I-SEN
么,I-SEN
好,I-SEN
用,I-SEN
！,O
,
什,O
么,O
东,O
西,O
，,O
颜,O
色,O
都,O
不,O
是,O
一,O
样,O
，,O
真,O
心,O
后,B-SEN
悔,I-SEN
！,O
发,B-ASP
货,I-ASP
速,I-ASP
度,I-ASP
超,B-SEN
慢,I-SEN
,
拉,O
直,O
发,O
不,O
太,O
好,B-SEN
用,I-SEN
！,O
！,O
！,O
！,O
,
这,O
个,O
洗,O
发,O
水,O
买,O
了,O
一,O
段,O
时,O
间,O
，,O
但,O
这,O
几,O
天,O
才,O
用,O
发,O
现,O
水,O
比,O
较,O
稀,O
洗,O
完,O
了,O
也,O
不,B-SEN
顺,I-SEN
还,O
觉,B-ASP
得,I-ASP
痒,B-SEN
，,O
怀,O
疑,O
是,O
不,O
是,O
假,B-SEN
的,O
,
电,O
池,O
续,B-ASP
航,I-ASP
:,O
续,B-ASP
航,I-ASP
不,B-SEN
错,I-SEN
。,O
充,O
电,O
感,B-ASP
觉,I-ASP
一,B-SEN
般,I-SEN
。,O
拍,B-ASP
照,I-ASP
效,O
果,O
:,O
拍,B-ASP
照,I-ASP
还,B-SEN
行,I-SEN
。,O
运,O
行,O
速,B-ASP
度,I-ASP
:,O
速,B-ASP
度,I-ASP
流,B-SEN
畅,I-SEN
。,O
显,O
示,O
效,O
果,O
:,O
屏,B-ASP
幕,I-ASP
不,B-SEN
错,I-SEN
啊,O
。,O
总,O
结,O
:,O
还,B-SEN
行,I-SEN
。,O
价,B-ASP
钱,I-ASP
便,B-SEN
宜,I-SEN
，,O
手,B-ASP
机,I-ASP
给,B-SEN
力,I-SEN
。,O
值,B-SEN
得,I-SEN
购,B-ASP
买,I-ASP
。,O
改,O
变,O
者,O
。,O
音,B-ASP
效,I-ASP
棒,B-SEN
。,O
追,O
评,O
,
挺,B-SEN
好,I-SEN
的,O
，,O
京,O
东,O
快,B-ASP
递,I-ASP
速,I-ASP
度,I-ASP
超,B-SEN
快,I-SEN
的,O
！,O
已,O
经,O
到,O
手,O
了,O
非,O
常,O
棒,B-SEN
！,O
,
还,O
没,O
用,O
，,O
不,O
过,O
原,O
来,O
用,O
过,B-SEN
小,I-SEN
瓶,B-ASP
的,O
，,O
应,O
当,O
是,O
一,O
样,O
的,O
吧,O
~,O
,
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
&,O
h,O
e,O
l,O
l,O
i,O
p,O
;,O
还,B-SEN
行,I-SEN
。,O
,
用,O
了,O
一,O
段,O
时,O
间,O
，,O
还,O
是,O
可,B-SEN
以,I-SEN
的,O
,
收,O
到,O
了,O
，,O
没,O
配,O
电,O
池,O
，,O
有,O
点,O
麻,B-SEN
烦,I-SEN
，,O
还,O
不,O
知,O
道,O
哪,O
里,O
有,O
卖,O
电,O
池,O
，,O
,
早,O
上,O
蒸,O
了,O
鸡,B-ASP
蛋,I-ASP
羹,O
，,O
晚,O
上,O
热,O
小,O
馒,O
头,O
，,O
小,B-ASP
瓷,I-ASP
碗,I-ASP
可,B-SEN
以,I-SEN
直,O
接,O
放,O
在,O
加,O
热,O
盘,O
里,O
，,O
